	episode	timestamp	player	character	speech	segmented	intent
2666	S3E202	day1_speech	5号	狼	他中间摇摆在关键回合不给我投票，这个10号一定是个好人对吗	他 中间 摇摆 在 关键 回合 不 给 我 投票 ， 这个 10 号 一定 是 个 好人 对 吗	protect
2667	S3E202	day1_speech	5号	狼	那现在情况走了一个女巫，走了一个好人，我们四个不跳起来打你们，你们就没有任何一个好人站错边，这种情况有可能发生吗	那 现在 情况 走 了 一个 女巫 ， 走 了 一个 好人 ， 我们 四个 不 跳 起来 打 你们 ， 你们 就 没有 任何 一个 好人 站 错边 ， 这种 情况 有 可能 发生 吗	defense
2668	S3E202	day1_speech	5号	狼	我跟你说11号和8号有可能是狼查杀狼	我 跟 你 说 11 号 和 8 号 有 可能 是 狼 查杀 狼	attack
2669	S3E202	day1_speech	5号	狼	这个11号他最后，我也不去点了，这个11号他最后有可能是在找白痴	这个 11 号 他 最后 ， 我 也 不 去 点 了 ， 这个 11 号 他 最后 有 可能 是 在 找 白痴	attack
2670	S3E202	day1_speech	5号	狼	就算11号是白痴，我们把他投出去也认了，我觉得我已经不想在跟这个焊跳的去抗争了	就算 11 号 是 白痴 ， 我们 把 他 投出去 也 认 了 ， 我 觉得 我 已经 不想 在 跟 这个 焊 跳 的 去 抗争 了	attack
2671	S3E202	day1_speech	5号	狼	你知道吗，我根本拉不到那么多票，我是个真预言家，我现在跟你说我要出8号，我告诉你出不去，怎么办	你 知道 吗 ， 我 根本 拉 不到 那么 多票 ， 我 是 个 真 预言家 ， 我 现在 跟 你 说 我 要 出 8 号 ， 我 告诉 你 出不去 ， 怎么办	defense
2672	S3E202	day1_speech	5号	狼	我只有冒着11号有可能是白痴的风险，他们就算是狼查杀狼，也先出这个11	我 只有 冒 着 11 号 有 可能 是 白痴 的 风险 ， 他们 就算 是 狼 查杀 狼 ， 也 先出 这个 11	attack
2673	S3E202	day1_speech	5号	狼	因为这个11，他前面发言，他上来先说，10号什么有问题，然后一直准备打10号，后来又发现10号是我的金水，然后又只能站我队伍	因为 这个 11 ， 他 前面 发言 ， 他 上来 先说 ， 10 号 什么 有 问题 ， 然后 一直 准备 打 10 号 ， 后来 又 发现 10 号 是 我 的 金水 ， 然后 又 只能 站 我 队伍	attack
2674	S3E202	day1_speech	5号	狼	这个11号很有可能是做成一个狼查杀狼，去抬高8号身份这个位置	这个 11 号 很 有 可能 是 做成 一个 狼 查杀 狼 ， 去 抬高 8 号 身份 这个 位置	attack
2675	S3E202	day1_speech	5号	狼	3号我认下了，4号我也认下了	3 号 我 认下 了 ， 4 号 我 也 认下 了	protect
2676	S3E202	day1_speech	5号	狼	我们三个这一轮只能先出这个11，赌11不是白痴	我们 三个 这 一轮 只能 先出 这个 11 ， 赌 11 不是 白痴	attack
2677	S3E202	day1_speech	5号	狼	你们要去出这个8，6号7号如果你能认下来，3号4号和我的身份，你6.7如果有人能带队出这个8，我愿意跟你们出这个8	你们 要 去 出 这个 8 ， 6 号 7 号 如果 你 能认 下来 ， 3 号 4 号 和 我 的 身份 ， 你 6.7 如果 有人 能 带队 出 这个 8 ， 我 愿意 跟 你们 出 这个 8	attack
2678	S3E202	day1_speech	5号	狼	不然的话，我跟你们出这个11，他是有可能是狼查杀狼，这总没问题了吧	不然的话 ， 我 跟 你们 出 这个 11 ， 他 是 有 可能 是 狼 查杀 狼 ， 这 总 没 问题 了 吧	attack
2679	S3E202	day1_speech	5号	狼	然后我就请你一句，你猎人如果死了你别崩我，好吧，别崩我	然后 我 就 请 你 一句 ， 你 猎人 如果 死 了 你 别 崩 我 ， 好 吧 ， 别崩 我	defense
2680	S3E202	day1_speech	5号	狼	或者你觉得我是狼，你可以崩我其他的队友	或者 你 觉得 我 是 狼 ， 你 可以 崩 我 其他 的 队友	defense
2681	S3E202	day1_speech	5号	狼	我是个神，他们现在要刀神的，我觉得是刀神的	我 是 个 神 ， 他们 现在 要 刀 神 的 ， 我 觉得 是 刀 神 的	defense
2682	S3E202	day1_speech	5号	狼	这样的话，我还可以验人，我还有得辩	这样的话 ， 我 还 可以 验人 ， 我 还有 得 辩	defense
2683	S3E202	day1_speech	5号	狼	因为我认为12号发言还是比较诚恳	因为 我 认为 12 号 发言 还是 比较 诚恳	protect
2684	S3E202	day1_speech	5号	狼	最后再给大家排一下狼坑，8号一定是狼，2号一定是狼，然后另外的一个狼有可能是11号，因为11号存在狼查杀狼的可能	最后 再 给 大家 排 一下 狼坑 ， 8 号 一定 是 狼 ， 2 号 一定 是 狼 ， 然后 另外 的 一个 狼 有 可能 是 11 号 ， 因为 11 号 存在 狼 查杀 狼 的 可能	attack
2685	S3E202	day1_speech	5号	狼	然后最后一狼我觉得7号，他今天就是站错边且不信我，当然我更相信11号是狼查杀狼	然后 最后 一狼 我 觉得 7 号 ， 他 今天 就是 站 错边 且 不信 我 ， 当然 我 更 相信 11 号 是 狼 查杀 狼	attack
2686	S3E202	day1_speech	5号	狼	我觉得12号应该是自己觉得自己站对边的一个人，你自己打完以后，你自己去想一想，我知道你什么情况，但是你自己觉得自己站对边了	我 觉得 12 号 应该 是 自己 觉得 自己 站 对 边 的 一个 人 ， 你 自己 打 完 以后 ， 你 自己 去 想一想 ， 我 知道 你 什么 情况 ， 但是 你 自己 觉得 自己 站 对 边 了	protect
2687	S3E202	day1_speech	5号	狼	我不去多说了，我是预言家，好吗，过了	我 不 去 多 说 了 ， 我 是 预言家 ， 好 吗 ， 过 了	defense
2688	S3E202	day1_speech	6号	猎人	11号脸上的表情，是我从来没有见过的，我看了11号的表情，所以有点想笑，因为他的表情就扭曲了	11 号 脸上 的 表情 ， 是 我 从来 没有 见 过 的 ， 我 看 了 11 号 的 表情 ， 所以 有点 想 笑 ， 因为 他 的 表情 就 扭曲 了	attack
2689	S3E202	day1_speech	6号	猎人	我觉得我相信第二轮PK的警上投票，因为是谁送8号上PK台呢，是1号这张女巫牌	我 觉得 我 相信 第二轮 PK 的 警上 投票 ， 因为 是 谁 送 8 号 上 PK 台 呢 ， 是 1 号 这张 女巫 牌	protect
2690	S3E202	day1_speech	6号	猎人	就是第二轮投票，四比四平，1号这张女巫牌，我6号这张猎人牌，7号还有2号	就是 第二轮 投票 ， 四比 四平 ， 1 号 这张 女巫 牌 ， 我 6 号 这张 猎人 牌 ， 7 号 还有 2 号	ph
2691	S3E202	day1_speech	6号	猎人	我觉得预女猎白的板子，狼人一定要冲票的对吗，所以我相信第二轮的投票	我 觉得 预女 猎白 的 板子 ， 狼人 一定 要冲 票 的 对 吗 ， 所以 我 相信 第二轮 的 投票	ph
2692	S3E202	day1_speech	6号	猎人	我相信我没有站错边	我 相信 我 没有 站 错边	defense
2693	S3E202	day1_speech	6号	猎人	就是你现在5号也不要你了，那就请你11号先出局	就是 你 现在 5 号 也 不要 你 了 ， 那 就 请 你 11 号 先 出局	attack
2694	S3E202	day1_speech	6号	猎人	你不要管我是猎人还是白痴牌，我觉得我当时为什么跳出来一杆枪呢，我不知道1号是个女巫走的，我也并不知道他是吃刀了	你 不要 管 我 是 猎人 还是 白痴 牌 ， 我 觉得 我 当时 为什么 跳 出来 一杆 枪 呢 ， 我 不 知道 1 号 是 个 女巫 走 的 ， 我 也 并不知道 他 是 吃 刀 了	ph
2695	S3E202	day1_speech	6号	猎人	我觉得1号有可能是个狼，他警下拍一个猎人，拍一个什么的，我想先穿一个衣服，给1号一点压力	我 觉得 1 号 有 可能 是 个 狼 ， 他 警下 拍 一个 猎人 ， 拍 一个 什么 的 ， 我 想 先 穿 一个 衣服 ， 给 1 号 一点 压力	ph
2696	S3E202	day1_speech	6号	猎人	但是1号把票投给8号的，这时我觉得8号是一张预言家	但是 1 号 把 票 投给 8 号 的 ， 这时 我 觉得 8 号 是 一张 预言家	protect
2697	S3E202	day1_speech	6号	猎人	但是11号，5号也要你出局了，那我还说什么呢，那就请你11号先出局	但是 11 号 ， 5 号 也 要 你 出局 了 ， 那 我 还 说 什么 呢 ， 那 就 请 你 11 号 先 出局	attack
2698	S3E202	day1_speech	6号	猎人	我也不可能帮5号归票，要出这个8号的	我 也 不 可能 帮 5 号 归票 ， 要出 这个 8 号 的	protect
2699	S3E202	day1_speech	6号	猎人	因为你5号都说了，你都盘不齐狼坑的，你认为7号是一个站错边的好人	因为 你 5 号 都 说 了 ， 你 都 盘 不齐 狼坑 的 ， 你 认为 7 号 是 一个 站 错边 的 好人	ph
2700	S3E202	day1_speech	6号	猎人	那么1号是个女巫，我6号是个猎人，你觉得8号的团队都是干净的吗	那么 1 号 是 个 女巫 ， 我 6 号 是 个 猎人 ， 你 觉得 8 号 的 团队 都 是 干净 的 吗	protect
2701	S3E202	day1_speech	6号	猎人	你觉得自己的团队都是不干净的，狼人都去打倒钩了，钩到你这里来了	你 觉得 自己 的 团队 都 是 不 干净 的 ， 狼人 都 去 打倒 钩 了 ， 钩 到 你 这里 来 了	attack
2702	S3E202	day1_speech	6号	猎人	你开始一直打自己的团队的3号牌不好，你验人往好人里面验，把3.4里面那张好人牌给我找出来	你 开始 一直 打 自己 的 团队 的 3 号牌 不好 ， 你验 人往 好人 里面 验 ， 把 3.4 里面 那张 好人 牌 给 我 找 出来	attack
2703	S3E202	day1_speech	6号	猎人	我本来是觉得9号是那张回得来的头的牌，因为他很10号的对话说我站错队了你劝劝我，但是他的发言并不是很软的	我 本来 是 觉得 9 号 是 那 张 回得来 的 头 的 牌 ， 因为 他 很 10 号 的 对话 说 我 站 错队 了 你 劝劝 我 ， 但是 他 的 发言 并 不是 很软 的	attack
2704	S3E202	day1_speech	6号	猎人	我认为我没有站错边	我 认为 我 没有 站 错边	defense
2705	S3E202	day1_speech	6号	猎人	我认为12号是一张好人牌	我 认为 12 号 是 一张 好人 牌	protect
2706	S3E202	day1_speech	6号	猎人	如果警徽飞到3号头上，那么我的狼坑就盘齐了	如果 警徽 飞到 3 号 头上 ， 那么 我 的 狼坑 就 盘齐 了	ph
2707	S3E202	day1_speech	6号	猎人	还有一个就5号他自己聊得不好的点，他说8.11狼查杀狼	还有 一个 就 5 号 他 自己 聊得 不好 的 点 ， 他 说 8.11 狼 查杀 狼	attack
2708	S3E202	day1_speech	6号	猎人	你开始第一天的时候你认为3号不好，现在7号你都不打了，也不打6号，也不打7号，9号是站你边的，3.4现在你又放下了，那你就去打12号呀	你 开始 第一天 的 时候 你 认为 3 号 不好 ， 现在 7 号 你 都 不 打 了 ， 也 不 打 6 号 ， 也 不 打 7 号 ， 9 号 是 站 你 边 的 ， 3.4 现在 你 又 放下 了 ， 那 你 就 去 打 12 号 呀	attack
2709	S3E202	day1_speech	6号	猎人	你不去打12号的，我觉得不对	你 不 去 打 12 号 的 ， 我 觉得 不 对	attack
2710	S3E202	day1_speech	6号	猎人	我为什么第一个发言把猎人拍出来了，是因为我站边8号，我想帮8号拉拉票	我 为什么 第一个 发言 把 猎人 拍 出来 了 ， 是因为 我 站边 8 号 ， 我 想 帮 8 号 拉拉 票	protect
2711	S3E202	day1_speech	6号	猎人	因为我第一个发言，我不想说后置位有人穿我衣服，而且我想证明一下8号的团队，相比这个5号团队是要干净得多的	因为 我 第一个 发言 ， 我 不想 说 后置位 有人 穿 我 衣服 ， 而且 我 想 证明 一下 8 号 的 团队 ， 相比 这个 5 号 团队 是 要 干净 得 多 的	protect
2712	S3E202	day1_speech	6号	猎人	如果说三个狼，两个狼以上阴阳倒钩，钩到你5号这边了	如果说 三个 狼 ， 两个 狼 以上 阴阳倒钩 ， 钩 到 你 5 号 这边 了	ph
2713	S3E202	day1_speech	6号	猎人	那我6号这张牌进你的8号团队，我觉得8号团队是比你5号牌干净，因为你5号都觉得8号牌的团队干净	那 我 6 号 这 张牌 进 你 的 8 号 团队 ， 我 觉得 8 号 团队 是 比 你 5 号牌 干净 ， 因为 你 5 号 都 觉得 8 号牌 的 团队 干净	protect
2714	S3E202	day1_speech	6号	猎人	没办法，你觉得是狼查杀狼，我们先走11	没 办法 ， 你 觉得 是 狼 查杀 狼 ， 我们 先走 11	attack
2715	S3E202	day1_speech	6号	猎人	我没办法，我盘不出来，我真的盘不齐8号的狼坑，过了	我 没 办法 ， 我盘 不 出来 ， 我 真的 盘 不齐 8 号 的 狼坑 ， 过 了	protect
2716	S3E202	day1_speech	7号	民	不是啊，你知道5号为什么给你盘8.11狼查杀狼吗，因为他已经算过票了	不是 啊 ， 你 知道 5 号 为什么 给 你 盘 8.11 狼 查杀 狼 吗 ， 因为 他 已经 算 过票 了	attack
2717	S3E202	day1_speech	7号	民	只要在3号玩家发完言，他说他想要出11，哪怕你弃票都行，只要我们五个人心齐就OK	只要 在 3 号 玩家 发完言 ， 他 说 他 想要 出 11 ， 哪怕 你 弃票 都行 ， 只要 我们 五个 人心齐 就 OK	protect
2718	S3E202	day1_speech	7号	民	他们四狼一定只能是裸的，他们已经算过票了，觉得票不够了，所以他只能打8跟11是狼查杀狼	他们 四狼 一定 只能 是 裸 的 ， 他们 已经 算 过票 了 ， 觉得 票 不够 了 ， 所以 他 只能 打 8 跟 11 是 狼 查杀 狼	attack
2719	S3E202	day1_speech	7号	民	然后他晚上就着急跟我们拼刀法，就很着急跟我们拼刀法	然后 他 晚上 就 着急 跟 我们 拼 刀法 ， 就 很着急 跟 我们 拼 刀法	attack
2720	S3E202	day1_speech	7号	民	先把11出了	先 把 11 出 了	attack
2721	S3E202	day1_speech	7号	民	我帮你留警徽流，就验3	我 帮 你 留 警徽流 ， 就验 3	to_check
2722	S3E202	day1_speech	7号	民	就验3，3是个好人，那就排队出	就验 3 ， 3 是 个 好人 ， 那 就 排队 出	hang_on
2723	S3E202	day1_speech	7号	民	你们现在就是拼刀法的局，我觉得这一局也玩得挺精彩的，就第二天起来也别辩了，就拼拼刀法，拼拼刀法好不好	你们 现在 就是 拼 刀法 的 局 ， 我 觉得 这 一局 也 玩 得 挺 精彩 的 ， 就 第二天 起来 也 别辩 了 ， 就 拼拼 刀法 ， 拼拼 刀法 好不好	ph
2724	S3E202	day1_speech	7号	民	我过了，我给8号留点空间，本来我想多发点言的，这样算了	我过 了 ， 我 给 8 号 留点 空间 ， 本来 我 想 多发 点言 的 ， 这样 算了	protect
2725	S3E202	day1_speech	7号	民	我给8号留点空间，8号也等了那么久了，今天先把11出了，只要我们5个人心齐，什么问题都没有，过	我 给 8 号 留点 空间 ， 8 号 也 等 了 那么 久 了 ， 今天 先 把 11 出 了 ， 只要 我们 5 个 人心齐 ， 什么 问题 都 没有 ， 过	protect
2726	S3E202	day1_speech	8号	预言家	我认为狼是4.5.9.11	我 认为 狼 是 4.5 . 9.11	attack
2727	S3E202	day1_speech	8号	预言家	我认为3应该是个好人，其实我特别不想接纳3号，因为我不知道你在想什么	我 认为 3 应该 是 个 好人 ， 其实 我 特别 不想 接纳 3 号 ， 因为 我 不 知道 你 在 想 什么	protect
2728	S3E202	day1_speech	8号	预言家	你打我的唯一逻辑就是你觉得8不允许验11，你说不给11游戏体验，那我验谁是不是就给谁游戏体验	你 打 我 的 唯一 逻辑 就是 你 觉得 8 不 允许 验 11 ， 你 说 不 给 11 游戏 体验 ， 那 我验 谁 是不是 就 给 谁 游戏 体验	attack
2729	S3E202	day1_speech	8号	预言家	你说为什么5号一定是个预言家，因为你是个好人，他是个狼，他为什么要打你，那你问他呀，你问我干嘛	你 说 为什么 5 号 一定 是 个 预言家 ， 因为 你 是 个 好人 ， 他 是 个 狼 ， 他 为什么 要 打 你 ， 那 你 问 他 呀 ， 你 问 我 干嘛	attack
2730	S3E202	day1_speech	8号	预言家	你说今天可以一起出11，那今天出了11，他们晚上有本事不落我8呀	你 说 今天 可以 一起 出 11 ， 那 今天 出 了 11 ， 他们 晚上 有 本事 不落 我 8 呀	attack
2731	S3E202	day1_speech	8号	预言家	我倒是跟你们狼队说，你们有本事别落我8，让我5跟8继续辩	我 倒 是 跟 你们 狼队 说 ， 你们 有 本事 别落 我 8 ， 让 我 5 跟 8 继续 辩	defense
2732	S3E202	day1_speech	8号	预言家	4号你不是说，你说好人要赢得有尊严一点	4 号 你 不是 说 ， 你 说好 人要 赢得 有 尊严 一点	ph
2733	S3E202	day1_speech	8号	预言家	是啊，我也希望好人赢得有尊严一点，我不觉得女巫或者10哪里有错，因为我觉得其他的好人心很齐	是 啊 ， 我 也 希望 好人 赢得 有 尊严 一点 ， 我 不 觉得 女巫 或者 10 哪里 有 错 ， 因为 我 觉得 其他 的 好 人心 很齐	protect
2734	S3E202	day1_speech	8号	预言家	除了你这张3，但我有一瞬间的想法，我说3你如果这把是一个白痴，那真是完美到不行	除了 你 这张 3 ， 但 我 有 一瞬间 的 想法 ， 我 说 3 你 如果 这 把 是 一个 白痴 ， 那 真是 完美 到 不行	ph
2735	S3E202	day1_speech	8号	预言家	因为他们狼一定不会刀到你这张3，因为你在11跳的情况下，你再投给5，再站回来，他们能相信你是张白痴吗	因为 他们 狼 一定 不会 刀到 你 这张 3 ， 因为 你 在 11 跳 的 情况 下 ， 你 再 投给 5 ， 再 站 回来 ， 他们 能 相信 你 是 张 白痴 吗	ph
2736	S3E202	day1_speech	8号	预言家	我有一瞬间有这种很单纯的傻乎乎的想法，你知道吗	我 有 一瞬间 有 这种 很 单纯 的 傻乎乎 的 想法 ， 你 知道 吗	ph
2737	S3E202	day1_speech	8号	预言家	我想3如果是个白痴，他们一定刀不到你，因为他们就7.2.12三选一	我 想 3 如果 是 个 白痴 ， 他们 一定 刀 不到 你 ， 因为 他们 就 7.2 . 12 三选 一	ph
2738	S3E202	day1_speech	8号	预言家	其实我也不觉得你们明天起来我们还要浪费这么多时间，因为你们狼是光着屁股跑的	其实 我 也 不 觉得 你们 明天 起来 我们 还要 浪费 这么 多 时间 ， 因为 你们 狼 是 光 着 屁股 跑 的	attack
2739	S3E202	day1_speech	8号	预言家	5号跟你6的对话，其实我觉得5号心里可能想晚上落你一刀，希望你把我崩了；但是我这么跟你说吧，你即使晚上打牌，你就4.9里面崩9吧	5 号 跟 你 6 的 对话 ， 其实 我 觉得 5 号 心里 可能 想 晚上 落 你 一刀 ， 希望 你 把 我 崩 了 ； 但是 我 这么 跟 你 说 吧 ， 你 即使 晚上 打牌 ， 你 就 4.9 里面 崩 9 吧	attack
2740	S3E202	day1_speech	8号	预言家	崩9吧，9是个定匪	崩 9 吧 ， 9 是 个 定匪	attack
2741	S3E202	day1_speech	8号	预言家	3.4如果3是个查杀，那4还得是个好人	3.4 如果 3 是 个 查杀 ， 那 4 还 得 是 个 好人	ph
2742	S3E202	day1_speech	8号	预言家	但是不可能，因为你也不可能倒牌，你真的倒牌了，就崩9好吗	但是 不 可能 ， 因为 你 也 不 可能 倒牌 ， 你 真的 倒牌 了 ， 就 崩 9 好 吗	attack
2743	S3E202	day1_speech	8号	预言家	9号其实也没什么，我们两个也没必要再交流什么	9 号 其实 也 没什么 ， 我们 两个 也 没 必要 再 交流 什么	attack
2744	S3E202	day1_speech	8号	预言家	我特别想跟10号说，为什么9号那一轮弃票，因为4是警上的狼，11被查杀，5是个悍跳的，所以9号弃票了	我 特别 想 跟 10 号 说 ， 为什么 9 号 那 一轮 弃票 ， 因为 4 是 警上 的 狼 ， 11 被 查杀 ， 5 是 个 悍跳 的 ， 所以 9 号 弃票 了	attack
2745	S3E202	day1_speech	8号	预言家	因为底下的好人比狼人多，有一个狼4在警上，因为9号一旦投了5，就直接被我拎出来，就抓狼，就裸奔了	因为 底下 的 好人 比狼人 多 ， 有 一个 狼 4 在 警上 ， 因为 9 号 一旦 投了 5 ， 就 直接 被 我 拎 出来 ， 就 抓 狼 ， 就 裸奔 了	ph
2746	S3E202	day1_speech	8号	预言家	那为什么11号开始想打旋风阴阳倒钩，后面又认了个白痴呢	那 为什么 11 号 开始 想 打 旋风 阴阳倒钩 ， 后面 又 认 了 个 白痴 呢	ph
2747	S3E202	day1_speech	8号	预言家	因为他在1号认狼的时候，他已经觉得1号应该是个女巫，他们知道刀到女巫了	因为 他 在 1 号 认狼 的 时候 ， 他 已经 觉得 1 号 应该 是 个 女巫 ， 他们 知道 刀到 女巫 了	ph
2748	S3E202	day1_speech	8号	预言家	所以他直接认一个白痴，他想把白痴找出来，他们该直接爆刀了	所以 他 直接 认 一个 白痴 ， 他 想 把 白痴 找 出来 ， 他们 该 直接 爆刀 了	attack
2749	S3E202	day1_speech	8号	预言家	但我很庆幸，2.12.7当中那个白痴坚定地站对边，且到现在还没有被找出来	但 我 很 庆幸 ， 2.12 . 7 当中 那个 白痴 坚定 地站 对边 ， 且 到 现在 还 没有 被 找 出来	protect
2750	S3E202	day1_speech	8号	预言家	其他我就不多说了，我就验3，我觉得3验出来应该是个金水	其他 我 就 不 多 说 了 ， 我 就验 3 ， 我 觉得 3 验 出来 应该 是 个 金水	protect
2751	S3E202	day1_speech	8号	预言家	3号我也希望你能相信我是个预言家，请你不要用那种很奇怪的，8为什么要验11，所以8不是个预言家的理由，再来打我了，好吗	3 号 我 也 希望 你 能 相信 我 是 个 预言家 ， 请 你 不要 用 那种 很 奇怪 的 ， 8 为什么 要验 11 ， 所以 8 不是 个 预言家 的 理由 ， 再来 打 我 了 ， 好 吗	attack
2752	S3E202	day1_speech	8号	预言家	我愿意接纳你这张好人牌，我更愿意相信你可能是张白痴牌，虽然狼不可能信我，对吗	我 愿意 接纳 你 这张 好人 牌 ， 我 更 愿意 相信 你 可能 是 张 白痴 牌 ， 虽然 狼 不 可能 信 我 ， 对 吗	protect
2753	S3E202	day1_speech	8号	预言家	先把11出了，明天出5，后天出9，再来出4无所谓	先 把 11 出 了 ， 明天 出 5 ， 后天 出 9 ， 再来 出 4 无所谓	attack
2754	S3E202	day1_speech	8号	预言家	因为明天我倒牌，他们就站起来拍刀了	因为 明天 我 倒牌 ， 他们 就 站 起来 拍刀 了	ph
2755	S3E202	day1_speech	8号	预言家	你们哪怕现在站起来拍刀，我也无所谓，我就验3了，过了	你们 哪怕 现在 站 起来 拍刀 ， 我 也 无所谓 ， 我 就验 3 了 ， 过 了	to_check
2756	S3E202	day1_speech	8号	预言家	警归11	警归 11	attack
2757	S3E202	day1_lastwords	11号	狼	(我)是张狼人牌，然后觉得9号刀得挺准的，因为第一轮我们刀12的，9号指刀的1确实刀得准，所以3号我觉得你刀得还不如9号	( 我 ) 是 张 狼 人牌 ， 然后 觉得 9 号 刀 得 挺准 的 ， 因为 第一轮 我们 刀 12 的 ， 9 号 指刀 的 1 确实 刀得准 ， 所以 3 号 我 觉得 你 刀 得 还 不如 9 号	self_attack
2758	S3E202	day1_lastwords	11号	狼	谁是那张白痴呢，因为我这一轮一直在听这个发言	谁 是 那 张 白痴 呢 ， 因为 我 这 一轮 一直 在 听 这个 发言	ph
2759	S3E202	day1_lastwords	11号	狼	我只能说4号玩得是好，但是你是张白痴	我 只能 说 4 号 玩 得 是 好 ， 但是 你 是 张 白痴	protect
2760	S3E202	day1_lastwords	11号	狼	因为4号的配置不可能在这一局上他站不对边	因为 4 号 的 配置 不 可能 在 这 一局 上 他 站 不 对 边	protect
2761	S3E202	day1_lastwords	11号	狼	就像这张12号，这张12号牌我跳了张白痴，12号往死里打我	就 像 这张 12 号 ， 这张 12 号牌 我 跳 了 张 白痴 ， 12 号 往 死 里 打 我	ph
2762	S3E202	day1_lastwords	11号	狼	如果是真的白痴，他一定会装晕，他一定会装晕	如果 是 真的 白痴 ， 他 一定 会装 晕 ， 他 一定 会装 晕	ph
2763	S3E202	day1_lastwords	11号	狼	4号他最后把希望寄托于8和11是双狼，我真的理解你，兄弟我真的理解你的想法，因为确实这盘好人就只能赌8和11双狼了	4 号 他 最后 把 希望 寄托 于 8 和 11 是 双狼 ， 我 真的 理解 你 ， 兄弟 我 真的 理解 你 的 想法 ， 因为 确实 这盘 好人 就 只能 赌 8 和 11 双狼 了	protect
2764	S3E202	day1_lastwords	11号	狼	你这一轮因为你想骗我，你只能假装跟我们站边，然后去出这张8	你 这 一轮 因为 你 想 骗 我 ， 你 只能 假装 跟 我们 站边 ， 然后 去 出 这张 8	ph
2765	S3E202	day1_lastwords	11号	狼	但是这张12我认下他肯定不是张白痴，因为他太拍我了	但是 这张 12 我 认下 他 肯定 不是 张 白痴 ， 因为 他 太 拍 我 了	attack
2766	S3E202	day1_lastwords	11号	狼	这局他要是装晕，我有可能会多刀一刀他，但是12没装晕	这局 他 要是 装晕 ， 我 有 可能 会多刀 一刀 他 ， 但是 12 没装 晕	ph
2767	S3E202	day1_lastwords	11号	狼	因为2号这边，他不可能是张白痴牌	因为 2 号 这边 ， 他 不 可能 是 张 白痴 牌	attack
2768	S3E202	day1_lastwords	11号	狼	3号又是我狼同伴，6又是张猎人牌，5号是我狼同伴，7号这边也不可能是张神牌	3 号 又 是 我 狼 同伴 ， 6 又 是 张 猎人 牌 ， 5 号 是 我 狼 同伴 ， 7 号 这边 也 不 可能 是 张神牌	ph
2769	S3E202	day1_lastwords	11号	狼	所以绝对不是这盘4号站错边，是4号真的玩得好，因为4号把所有赌注都赌在8和11是双狼情况下	所以 绝对 不是 这盘 4 号 站 错边 ， 是 4 号 真的 玩得 好 ， 因为 4 号 把 所有 赌注 都 赌 在 8 和 11 是 双狼 情况 下	protect
2770	S3E202	day1_lastwords	11号	狼	但8是真预言家，然后今天刀4	但 8 是 真 预言家 ， 然后 今天 刀 4	self_attack
2771	S3E202	day1_lastwords	11号	狼	刀完4，刀预言家，刀6，游戏结束	刀 完 4 ， 刀 预言家 ， 刀 6 ， 游戏 结束	self_attack
2772	S3E202	day1_lastwords	11号	狼	因为12号这边他真的是踩我踩得太死了，真的踩我踩得太死了	因为 12 号 这边 他 真的 是 踩 我 踩得 太死 了 ， 真的 踩 我 踩得 太死 了	ph
2773	S3E202	day1_lastwords	11号	狼	我理解你的玩法，我为什么觉得你是一张白痴，因为我说我是白痴的时候，你点了点头	我 理解 你 的 玩法 ， 我 为什么 觉得 你 是 一张 白痴 ， 因为 我 说 我 是 白痴 的 时候 ， 你 点 了 点头	ph
2774	S3E202	day1_lastwords	11号	狼	而且在警上你自己说你是神，1号说找神，你说你自己可能是神，所以我觉得12肯定不是一张白痴牌	而且 在 警上 你 自己 说 你 是 神 ， 1 号 说 找 神 ， 你 说 你 自己 可能 是 神 ， 所以 我 觉得 12 肯定 不是 一张 白痴 牌	ph
2775	S3E202	day1_lastwords	11号	狼	我跟我狼同伴说一下，我也不指刀了，你们觉得有你们的想法，你们可以选	我 跟 我 狼 同伴 说 一下 ， 我 也 不 指刀 了 ， 你们 觉得 有 你们 的 想法 ， 你们 可以 选	self_attack
2776	S3E202	day1_lastwords	11号	狼	但我觉得只能是4.7里面出白痴	但 我 觉得 只能 是 4.7 里面 出 白痴	protect
2777	S3E202	day1_lastwords	11号	狼	我也不脏9号了，3号第一轮是跟那个我们站边的，所以3号要是白痴肯定打我	我 也 不脏 9 号 了 ， 3 号 第一轮 是 跟 那个 我们 站边 的 ， 所以 3 号 要是 白痴 肯定 打 我	protect
2778	S3E202	day1_lastwords	11号	狼	如果3号真是白痴就让3号赢	如果 3 号 真是 白痴 就让 3 号 赢	protect
2779	S3E202	day1_lastwords	11号	狼	我只能说4号这一局真的玩得好，但我懂你，兄弟我太懂你了，你就在赌8和11是狼查杀狼	我 只能 说 4 号 这 一局 真的 玩得 好 ， 但 我 懂 你 ， 兄弟 我 太 懂 你 了 ， 你 就 在 赌 8 和 11 是 狼 查杀 狼	protect
2780	S3E202	day1_lastwords	11号	狼	所以他为什么突然说要出8，你能信5是预言家，我觉得你真的是在赌	所以 他 为什么 突然 说 要 出 8 ， 你 能 信 5 是 预言家 ， 我 觉得 你 真的 是 在 赌	ph
